FMID,Credit,WIC,WICcash,SFMNP,SNAP
1012647,Y,Y,Y,Y,Y
1004917,Y,N,N,N,Y
1003208,N,Y,N,Y,N
1004468,N,N,N,N,N
1000544,N,N,N,N,N
1001412,Y,Y,N,Y,N
1004527,N,N,N,N,N
1007410,N,N,N,N,N
1011238,Y,Y,N,N,Y
1004773,Y,Y,N,Y,Y
1018089,Y,N,Y,N,Y
1011232,Y,N,N,N,Y
1002952,N,N,N,N,N
1009432,Y,N,N,N,N
1003840,Y,Y,Y,Y,Y
1008055,Y,Y,Y,Y,Y
1001236,N,N,N,N,N
1011101,Y,N,N,N,Y
1000402,N,N,N,N,N
1018216,Y,N,N,Y,Y
1004654,N,N,N,N,N
1008008,N,N,N,Y,N
1006734,N,N,N,Y,N
1010614,Y,N,N,N,N
1005695,N,N,N,N,N
1003547,Y,N,N,N,N
1010140,Y,Y,N,Y,Y
1005307,N,Y,N,Y,Y
1003243,N,N,N,N,N
1007770,N,N,N,N,N
1006252,Y,N,N,N,Y
1004266,Y,Y,N,Y,N
1005621,Y,Y,Y,Y,Y
1006389,N,Y,N,Y,N
1004562,N,N,N,N,N
1006138,Y,Y,N,Y,N
1001025,Y,Y,Y,Y,Y
1002911,N,N,N,N,N
1009296,Y,N,N,N,N
1011954,Y,Y,Y,Y,Y
1009550,Y,N,N,N,N
1002499,N,N,N,N,N
1006213,N,Y,N,Y,N
1003114,N,N,N,N,N
1018618,Y,N,N,N,N
1007159,N,N,N,N,N
1012026,Y,Y,N,N,Y
1006823,N,N,N,N,N
1006836,Y,N,N,N,Y
1001595,N,Y,Y,Y,Y
1009245,Y,N,N,N,N
1004565,N,N,N,N,N
1011943,Y,Y,N,N,Y
1012471,Y,Y,Y,Y,Y
1001928,N,N,N,N,N
1006468,N,Y,N,N,N
1007439,N,N,N,N,N
1007582,N,N,N,N,N
1003200,N,N,N,N,N
1018184,Y,Y,Y,Y,Y
1004592,Y,N,N,N,Y
1009433,Y,N,N,N,N
1018566,Y,N,Y,N,Y
1018550,Y,Y,N,Y,N
1001030,N,N,N,N,N
1009199,Y,N,N,N,N
1001059,Y,Y,Y,N,Y
1005978,N,N,N,N,N
1004704,N,Y,Y,Y,Y
1012441,Y,Y,Y,N,Y
1005629,Y,Y,Y,Y,Y
1000994,N,N,N,N,N
1018594,Y,N,N,Y,N
1012277,Y,N,N,N,Y
1004865,Y,N,N,N,Y
1002287,N,N,N,N,N
1003910,N,N,N,N,N
1000507,N,N,N,N,N
1003619,N,N,N,N,N
1018605,Y,Y,Y,Y,N
1007616,N,N,N,N,N
1000176,Y,N,N,N,N
1002861,N,N,N,N,N
1018112,Y,N,N,N,Y
1016768,Y,Y,Y,Y,N
1005980,Y,N,N,N,N
1007104,N,N,N,N,N
1009884,Y,N,Y,Y,Y
1018455,Y,Y,N,Y,N
1011303,Y,N,N,N,Y
1016896,Y,N,N,N,Y
1001488,N,N,N,N,N
1003931,N,N,N,N,N
1003180,Y,Y,Y,Y,Y
1003084,N,N,N,N,N
1007054,N,N,N,N,N
1003739,Y,Y,Y,Y,Y
1003741,Y,Y,Y,Y,Y
1003742,Y,Y,Y,Y,Y
1003744,Y,Y,Y,Y,Y
1003746,Y,Y,Y,Y,Y
1003740,Y,Y,Y,Y,Y
1009628,Y,Y,Y,Y,Y
1003745,Y,Y,Y,Y,Y
1002897,N,N,N,N,N
1007617,N,N,N,N,N
1007618,N,N,N,N,N
1012164,Y,N,N,N,Y
1010744,Y,N,N,N,Y
1003694,Y,Y,Y,Y,Y
1000036,Y,N,N,N,N
1012525,Y,N,N,N,Y
1003324,N,N,N,N,N
1010164,Y,N,N,N,N
1003325,N,N,N,N,Y
1008955,Y,Y,Y,N,Y
1006665,Y,N,N,N,Y
1012105,Y,Y,N,Y,Y
1006780,Y,Y,N,N,N
1010755,Y,N,Y,Y,Y
1002002,N,N,N,N,N
1002120,N,Y,N,Y,N
1010243,Y,N,N,N,N
1004428,N,Y,Y,Y,N
1004982,N,N,N,N,N
1001377,Y,N,N,N,Y
1000392,Y,N,N,N,N
1002764,Y,Y,N,Y,Y
1012003,Y,N,N,N,N
1011812,Y,Y,N,N,Y
1001543,N,N,N,N,N
1004512,N,N,N,N,N
1006750,Y,Y,N,N,Y
1008530,N,Y,N,N,N
1010939,Y,Y,N,Y,Y
1006291,Y,N,N,N,N
1005726,N,N,N,N,N
1002639,N,Y,N,Y,N
1012245,Y,Y,N,Y,Y
1018447,Y,Y,N,Y,Y
1000866,Y,N,N,N,N
1007546,N,N,N,N,N
1005373,N,N,N,N,N
1002168,Y,N,N,Y,Y
1007507,N,N,N,N,N
1007508,N,N,N,N,N
1003888,N,N,N,N,N
1002831,N,N,N,N,N
1007446,N,N,N,N,N
1000611,N,N,N,N,N
1001858,N,N,N,N,N
1008781,Y,Y,N,N,Y
1008134,Y,Y,Y,N,N
1018468,Y,N,N,N,Y
1005379,Y,N,N,N,Y
1011253,Y,N,Y,N,N
1005219,Y,Y,N,Y,N
1008684,N,Y,Y,Y,N
1001199,Y,Y,N,N,N
1009547,Y,N,N,N,N
1018291,Y,N,N,Y,Y
1010393,N,N,N,N,N
1003229,N,N,Y,Y,Y
1004707,N,N,N,N,N
1010277,Y,N,N,N,N
1001219,N,N,N,N,N
1003533,N,N,N,N,N
1012742,Y,Y,Y,Y,Y
1012238,Y,Y,Y,Y,Y
1012244,Y,Y,Y,Y,Y
1002210,Y,N,Y,N,Y
1005093,Y,N,N,N,N
1002103,N,N,N,Y,N
1009358,Y,N,N,N,N
1018560,Y,Y,N,Y,Y
1004153,Y,N,N,N,N
1009617,Y,N,N,N,N
1012578,Y,N,N,N,N
1006869,Y,Y,N,Y,Y
1003749,Y,Y,N,Y,Y
1012463,Y,N,N,N,N
1018046,Y,Y,N,Y,Y
1010496,Y,N,N,N,N
1000907,N,N,N,N,N
1006443,N,N,N,N,N
1006507,N,N,N,N,N
1001215,Y,N,N,N,N
1005653,N,N,N,N,N
1009061,N,Y,Y,Y,Y
1004703,N,N,N,N,N
1009062,Y,Y,N,Y,Y
1004712,N,N,N,N,N
1003280,Y,N,N,N,N
1004175,Y,Y,Y,Y,Y
1004838,N,N,N,N,N
1009360,Y,N,N,N,N
1009538,Y,N,N,N,N
1007773,Y,N,N,Y,Y
1000806,N,N,N,N,N
1009932,Y,N,N,Y,Y
1005174,N,N,N,N,N
1018106,Y,N,N,N,N
1001545,Y,N,N,N,N
1018306,Y,Y,N,Y,Y
1001839,Y,Y,N,Y,N
1004025,N,N,N,N,N
1006250,Y,Y,Y,N,N
1008193,Y,Y,N,Y,Y
1001895,Y,N,N,Y,N
1009693,Y,Y,Y,Y,N
1002027,N,N,N,N,N
1000880,Y,N,N,N,N
1003804,N,Y,N,N,N
1008012,Y,N,N,N,N
1009655,Y,N,N,N,N
1002825,N,N,N,N,N
1001792,N,N,N,N,N
1004926,N,N,N,Y,N
1012024,Y,N,N,N,N
1008685,Y,Y,Y,Y,Y
1008686,Y,Y,Y,Y,Y
1008687,Y,Y,Y,Y,Y
1007775,Y,N,N,N,Y
1018142,Y,Y,N,N,Y
1012773,Y,Y,N,N,Y
1011906,Y,Y,N,N,Y
1000554,Y,Y,N,N,N
1009615,N,Y,N,N,N
1008043,N,Y,N,N,N
1001271,Y,Y,Y,Y,Y
1003669,Y,Y,N,Y,Y
1001372,N,N,N,N,N
1018582,Y,Y,N,Y,Y
1018581,Y,Y,N,Y,Y
1012759,Y,N,N,N,N
1001389,Y,Y,N,N,N
1011841,Y,N,N,Y,Y
1002170,Y,N,N,N,N
1002388,N,N,N,N,N
1005237,N,N,N,N,N
1011533,Y,Y,Y,Y,Y
1010831,Y,Y,Y,Y,Y
1018657,Y,N,N,Y,Y
1004971,N,N,N,N,N
1000419,N,N,N,N,N
1005900,Y,Y,N,Y,Y
1002634,Y,N,N,N,N
1007117,N,N,N,N,N
1011298,Y,Y,N,Y,Y
1002306,N,N,N,N,N
1009281,Y,N,N,N,N
1007043,N,N,N,N,N
1002158,N,N,N,N,N
1011077,Y,N,N,N,Y
1007350,Y,Y,Y,Y,Y
1000569,N,N,N,N,N
1005519,Y,Y,Y,Y,N
1004200,Y,N,N,Y,N
1007776,N,N,N,N,N
1004543,N,N,N,N,N
1009659,Y,N,N,Y,Y
1009223,Y,N,N,N,N
1011336,Y,N,N,N,Y
1006922,N,N,N,N,N
1010042,N,Y,N,Y,Y
1000913,Y,Y,N,Y,Y
1011066,Y,N,N,Y,N
1012591,Y,Y,Y,Y,Y
1005611,Y,Y,N,Y,Y
1012793,Y,Y,N,Y,Y
1011931,Y,N,N,N,Y
1012191,Y,Y,Y,Y,Y
1001320,Y,Y,Y,Y,N
1016842,Y,N,N,N,N
1001712,Y,N,N,N,N
1006409,Y,N,Y,N,N
1002875,N,N,N,N,N
1010865,Y,N,N,N,N
1000772,N,N,N,N,N
1002402,Y,N,N,N,N
1000440,N,N,N,N,N
1009410,Y,N,N,N,N
1010925,Y,N,N,N,N
1016900,Y,N,N,N,Y
1005976,N,N,N,N,N
1009954,Y,N,N,N,Y
1005312,Y,Y,N,Y,Y
1018554,Y,Y,N,Y,Y
1018655,Y,Y,N,Y,Y
1018213,Y,Y,N,Y,Y
1010281,Y,N,N,N,N
1018212,Y,Y,N,Y,Y
1000950,N,N,N,N,N
1007213,N,N,N,N,N
1010047,Y,N,N,N,N
1012286,Y,N,N,Y,Y
1010726,Y,N,N,N,Y
1001121,N,N,N,N,N
1000235,Y,Y,Y,Y,Y
1001034,Y,Y,N,Y,Y
1006856,N,N,N,N,N
1001168,N,N,N,N,N
1002631,Y,Y,N,Y,N
1010006,Y,Y,N,Y,N
1002632,N,Y,N,Y,N
1009408,Y,N,N,N,N
1018311,Y,Y,N,Y,N
1018307,Y,Y,N,Y,N
1011106,Y,N,N,N,N
1000031,N,N,N,N,N
1009063,Y,Y,N,N,N
1011566,Y,N,N,N,N
1000553,N,N,N,N,N
1006876,N,N,N,N,N
1004553,N,Y,Y,Y,N
1005422,N,N,N,N,N
1018536,Y,N,N,N,Y
1005042,Y,Y,Y,Y,Y
1005043,Y,Y,Y,Y,Y
1003897,N,N,N,N,N
1007440,N,N,N,N,N
1006163,N,N,N,N,N
1009158,Y,N,N,N,N
1004354,Y,N,N,N,N
1003522,N,N,N,N,N
1003310,Y,Y,Y,Y,Y
1018660,Y,Y,Y,Y,Y
1009304,Y,N,N,N,N
1000326,Y,Y,Y,Y,N
1005598,Y,N,N,N,N
1005826,N,N,N,N,N
1001510,N,N,N,N,N
1009688,Y,Y,Y,Y,Y
1008468,Y,Y,Y,Y,Y
1005444,N,N,N,N,N
1016866,Y,N,N,N,N
1018201,Y,N,N,N,N
1010548,Y,N,N,N,N
1005780,N,N,N,N,N
1006647,N,N,N,N,N
1009837,Y,Y,Y,N,Y
1010816,Y,Y,N,Y,Y
1005421,Y,Y,Y,Y,Y
1010067,Y,Y,N,Y,Y
1004196,N,N,N,N,N
1008077,Y,N,N,N,N
1008576,Y,N,N,N,N
1002477,N,Y,N,Y,N
1002476,N,Y,N,Y,N
1002016,N,N,N,N,N
1001473,Y,Y,N,Y,Y
1010229,Y,N,N,N,Y
1008360,Y,N,N,N,N
1001429,Y,N,N,N,N
1002358,Y,Y,N,Y,Y
1003810,N,Y,N,Y,N
1002702,N,N,N,N,N
1018574,Y,N,N,N,Y
1005241,Y,N,N,N,N
1005805,N,N,N,N,N
1002924,N,N,N,N,N
2000021,Y,N,N,Y,N
1000676,Y,Y,N,Y,N
1007048,N,N,N,N,N
1010796,Y,Y,N,N,Y
1018199,Y,N,Y,N,Y
1002961,N,N,N,N,N
1002962,N,N,N,N,N
1010506,Y,Y,N,Y,Y
1002245,N,N,N,N,N
1003926,Y,N,N,Y,Y
1011716,Y,Y,Y,Y,Y
1011857,Y,N,N,N,N
1004413,Y,Y,Y,Y,Y
1000245,N,N,N,N,N
1016912,Y,Y,N,Y,N
1009056,N,Y,Y,Y,N
1000290,N,N,N,Y,N
1001856,N,N,N,N,N
1006466,N,N,N,N,N
1018016,Y,N,N,Y,Y
1001293,N,N,N,N,N
1005127,Y,N,N,N,N
1001255,N,N,N,N,N
1002630,N,N,N,N,N
1008927,Y,N,N,N,Y
1003377,Y,Y,N,Y,N
1005607,Y,N,N,N,N
1000315,N,N,N,N,N
1005659,N,Y,N,Y,N
1005318,Y,Y,N,Y,Y
1001272,N,N,N,N,N
1005133,Y,N,N,Y,Y
1009286,Y,N,N,N,N
1011684,Y,N,N,Y,Y
1009181,Y,N,N,N,N
1011541,Y,Y,Y,Y,Y
1012782,Y,Y,N,Y,Y
1008048,Y,Y,Y,Y,Y
1004994,N,Y,Y,Y,N
1004078,N,Y,N,Y,N
1008671,Y,N,N,N,N
1005054,N,Y,N,Y,N
1005507,N,N,N,N,N
1004584,N,N,N,N,N
1008743,N,Y,N,Y,N
1005308,Y,Y,N,Y,Y
1009922,Y,N,N,N,Y
1001894,N,N,N,N,N
1010886,Y,N,Y,N,Y
1004212,Y,N,N,N,N
1011087,Y,Y,N,N,N
1018192,Y,N,N,N,N
1012777,Y,N,N,Y,N
1001668,Y,Y,N,Y,Y
1011567,Y,N,N,N,N
1006897,N,N,N,N,N
1009226,Y,N,N,N,N
1008672,Y,N,N,N,N
1008673,N,N,N,N,N
1003858,Y,N,N,N,N
1008867,Y,Y,Y,N,Y
1008946,Y,N,N,N,Y
1018300,Y,Y,N,Y,Y
1003448,N,N,N,N,N
1012526,Y,N,Y,Y,N
1003862,N,N,N,N,N
1008981,Y,N,N,N,Y
1006167,N,N,N,N,N
1010141,Y,N,N,N,N
1010087,Y,N,N,N,Y
1012283,Y,N,N,N,Y
1012317,Y,Y,Y,Y,Y
1010742,Y,Y,Y,Y,N
1004835,Y,Y,N,N,Y
1002262,Y,N,N,N,N
1000903,N,N,N,N,N
1000744,Y,N,N,N,N
1008406,Y,N,N,N,N
1012587,Y,Y,Y,Y,Y
1012558,Y,Y,Y,Y,Y
1008939,Y,N,N,N,N
1006383,N,N,N,N,N
1001862,N,N,N,N,N
1005314,N,Y,N,Y,N
1010283,Y,Y,Y,Y,Y
1004872,N,Y,Y,N,N
1003795,Y,N,N,N,Y
1003796,Y,N,N,N,Y
1003664,Y,N,N,N,N
1005248,Y,N,N,Y,Y
1018686,Y,Y,N,Y,Y
1018687,Y,N,N,N,Y
1011995,Y,N,N,N,N
1007323,N,N,N,N,N
1003494,N,N,N,N,N
1002833,N,N,N,Y,N
1002692,N,N,N,N,N
1007858,N,N,N,N,N
1009765,Y,N,N,N,Y
1012339,Y,Y,Y,Y,Y
1001932,Y,N,Y,Y,N
1010323,Y,N,N,N,Y
1001514,Y,Y,N,Y,N
1003879,N,Y,Y,Y,N
1003484,N,N,N,N,N
1003333,Y,Y,Y,Y,Y
1012649,Y,N,N,N,N
1007431,N,N,N,N,N
1001575,Y,N,N,N,N
1005079,Y,N,N,N,Y
1010973,Y,Y,Y,Y,Y
1002516,N,N,N,N,N
1004448,N,Y,N,Y,N
1000097,Y,Y,Y,Y,Y
1007748,N,N,N,N,N
1006860,N,N,N,N,N
1002483,Y,N,N,N,Y
1008362,Y,N,N,N,N
1005400,Y,Y,Y,Y,Y
1009634,Y,Y,Y,Y,Y
1012176,Y,Y,Y,Y,Y
1006927,Y,N,N,N,Y
1003156,N,N,N,N,N
1011484,Y,Y,N,Y,Y
1010131,Y,N,N,Y,N
1009625,Y,Y,N,Y,Y
1008716,Y,Y,N,Y,Y
1008719,N,N,N,Y,Y
1003399,N,N,N,N,N
1006124,N,N,N,N,N
1009449,Y,N,N,N,N
1002018,N,N,N,N,N
1009446,Y,N,N,N,N
1003405,N,N,N,N,N
1010630,Y,N,Y,Y,N
1001996,N,N,N,N,N
1010417,Y,N,Y,Y,N
1004145,N,Y,N,Y,N
1008820,Y,N,N,N,N
1006851,Y,N,N,N,N
1002921,N,N,N,N,N
1000010,Y,N,Y,Y,N
1007543,N,N,N,N,N
1018633,Y,Y,Y,Y,Y
1000928,N,N,N,N,N
1001908,N,N,N,N,N
1016860,Y,N,N,N,Y
1004587,N,N,N,N,N
1018071,Y,Y,N,Y,Y
1003521,Y,Y,N,N,Y
1008284,Y,Y,Y,Y,N
1018684,Y,Y,Y,Y,Y
1005974,N,N,N,N,N
1011154,Y,Y,N,Y,Y
1018466,Y,N,N,N,Y
1016795,Y,N,N,N,N
1008104,Y,N,N,N,N
1004272,Y,N,N,N,Y
1010957,Y,N,N,N,Y
1001938,Y,N,N,N,N
1007427,Y,N,N,Y,Y
1000012,Y,Y,Y,Y,Y
1009793,Y,N,N,N,N
1000838,Y,N,N,N,N
1008505,Y,N,N,N,N
1011568,Y,N,N,N,N
1000355,N,N,N,N,N
1005592,Y,Y,Y,Y,Y
1010931,Y,N,N,Y,N
1011314,Y,Y,Y,Y,Y
1004303,N,N,N,N,N
1009906,Y,Y,Y,Y,Y
1009064,N,Y,Y,Y,N
1005818,N,N,N,N,N
1006089,N,N,N,N,N
1001978,N,N,N,N,N
1010900,Y,Y,Y,Y,Y
1006232,N,N,N,N,N
1001228,N,N,N,N,N
1004914,N,N,N,N,N
1002990,N,N,N,N,N
1008845,Y,N,N,N,N
1006264,Y,N,N,Y,Y
1002050,N,N,N,N,N
1018198,Y,N,N,N,N
1004594,N,N,N,N,N
1007518,N,N,N,N,N
1000758,N,Y,N,Y,N
1010176,Y,Y,Y,N,Y
1006828,N,N,N,N,N
1001906,Y,Y,Y,Y,Y
1006487,Y,Y,Y,Y,Y
1006873,Y,Y,N,Y,Y
1005508,Y,Y,N,Y,N
1003783,N,N,N,N,N
1011667,Y,N,N,N,N
1018276,Y,Y,N,Y,N
1003984,N,N,N,N,N
1007857,N,N,N,N,N
1005862,N,Y,N,Y,N
1010976,Y,N,Y,Y,Y
1000915,N,N,N,N,N
1007231,N,N,N,N,N
1006994,N,N,N,Y,Y
1003224,N,N,N,N,N
1010093,N,N,N,N,N
1001525,N,N,N,N,N
1007246,Y,Y,Y,N,N
1006092,N,N,N,N,N
1010036,N,N,N,N,N
1005840,Y,N,N,Y,Y
1001941,N,N,N,N,N
1018129,Y,N,Y,N,Y
1009030,Y,Y,N,Y,N
1000266,Y,N,N,N,N
1005950,N,Y,N,Y,Y
1006638,N,N,N,N,N
1018627,Y,Y,Y,Y,Y
1018626,Y,Y,Y,Y,Y
1008250,Y,N,N,N,N
1006073,N,N,N,N,N
1010568,Y,N,N,N,Y
1005471,N,N,N,N,N
1004616,N,N,N,N,N
1012060,Y,N,N,N,N
1010839,Y,Y,Y,Y,Y
1008674,Y,N,N,N,N
1001260,Y,Y,Y,N,N
1011733,Y,Y,N,N,Y
1005754,Y,Y,N,N,N
1007087,N,N,N,N,N
1001889,N,Y,N,Y,N
1004620,Y,N,N,N,Y
1010094,Y,N,N,N,N
1007619,N,N,N,N,N
1002060,Y,N,Y,Y,Y
1004169,Y,Y,N,Y,Y
1000926,N,N,N,Y,N
1011820,Y,Y,Y,Y,Y
1002870,Y,Y,Y,Y,Y
1005143,N,N,N,N,N
1002164,N,N,N,N,N
1003979,N,N,N,N,N
1005427,N,N,N,N,N
1000528,N,N,N,Y,N
1010894,Y,Y,N,Y,Y
1006257,N,N,N,Y,N
1002863,Y,Y,N,N,N
1002864,Y,Y,N,N,N
1008668,N,Y,N,N,N
1007245,Y,Y,N,Y,Y
1008675,Y,N,N,N,N
1008620,N,N,Y,Y,N
1006221,N,N,N,N,N
1002835,Y,N,N,N,N
1012770,Y,Y,Y,Y,Y
1010408,Y,Y,N,N,N
1002289,Y,Y,N,N,Y
1017951,Y,Y,N,N,N
1017952,Y,Y,N,N,N
1012423,Y,N,N,N,N
1017953,Y,Y,N,N,N
1017955,Y,Y,N,N,N
1012768,Y,N,N,N,N
1017954,Y,Y,N,N,N
1012153,Y,Y,N,Y,Y
1012151,Y,Y,N,Y,Y
1012150,Y,Y,N,Y,Y
1012152,Y,Y,N,Y,Y
1005286,N,N,N,N,N
1012580,Y,N,N,N,N
1007056,N,N,N,N,N
1009253,Y,N,N,N,N
1005005,N,N,N,N,N
1000452,N,N,N,N,N
1012172,Y,N,N,N,N
1016831,Y,N,N,N,N
1011780,Y,N,N,N,N
1005731,Y,N,N,N,N
1012656,Y,N,N,N,Y
1005828,N,N,N,N,N
1010638,Y,N,N,N,Y
1012556,Y,Y,N,Y,N
1003886,Y,N,N,N,N
1004913,N,N,N,N,N
1006177,N,Y,N,Y,N
1003135,N,N,N,N,N
1011348,Y,Y,N,N,Y
1009891,N,N,N,Y,N
1008101,Y,Y,N,Y,Y
1002920,N,Y,N,N,N
1016803,Y,Y,N,Y,Y
1007028,N,N,N,N,N
1004376,N,Y,Y,N,N
1000482,N,N,N,N,N
1001249,Y,N,N,Y,Y
1011352,Y,Y,N,N,Y
1004609,Y,N,N,Y,Y
1010118,Y,N,N,N,Y
1004678,Y,Y,Y,Y,N
1006916,N,N,N,N,N
1000929,Y,Y,N,Y,N
1007109,N,N,N,N,N
1003184,N,N,N,N,N
1005620,Y,Y,Y,Y,Y
1003778,Y,Y,N,Y,Y
1000629,Y,N,N,N,N
1012607,Y,N,N,N,N
1011593,Y,N,Y,Y,N
1007764,N,N,N,N,N
1012600,Y,Y,N,N,Y
1006079,N,N,N,N,N
1010272,Y,Y,N,Y,Y
1012268,Y,N,N,N,Y
1007778,N,N,N,N,N
1011696,Y,N,N,Y,Y
1008605,Y,N,N,N,Y
1002472,N,N,N,N,N
1002179,N,N,N,N,N
1003943,N,N,N,N,N
1002718,N,N,N,N,N
1012113,Y,N,N,N,N
1005702,N,N,N,N,N
1001322,N,N,N,N,N
1007315,N,N,N,N,N
1003985,Y,Y,N,Y,Y
1010871,Y,Y,Y,Y,N
1008558,N,Y,N,Y,N
1002350,Y,N,N,N,N
1009870,N,N,N,Y,N
1007105,N,N,N,N,N
1007841,N,N,N,N,N
1011353,Y,Y,N,N,Y
1009749,Y,Y,N,Y,Y
1001835,N,N,N,N,N
1006595,Y,Y,N,Y,Y
1008213,Y,N,Y,Y,N
1016775,Y,Y,Y,Y,Y
1008335,Y,Y,Y,Y,Y
1002986,N,N,N,N,N
1012788,Y,N,N,N,N
1000399,N,N,N,N,N
1003065,N,Y,N,Y,Y
1004602,Y,N,Y,Y,Y
1009877,Y,Y,N,Y,Y
1009514,Y,N,N,N,N
1009307,Y,N,N,N,N
1010990,Y,Y,N,Y,N
1011605,Y,N,N,N,Y
1000973,N,N,Y,Y,N
1000972,N,N,Y,Y,Y
1009981,N,N,Y,Y,N
1001600,N,N,N,N,N
1000098,Y,Y,Y,Y,Y
1011146,Y,N,N,N,N
1005048,Y,Y,N,N,N
1018170,Y,Y,N,Y,Y
1001653,Y,Y,N,Y,Y
1005259,Y,N,N,Y,Y
1011241,Y,N,N,N,Y
1006470,Y,N,N,N,N
1009712,Y,Y,Y,Y,Y
1012456,Y,N,N,N,N
1004701,Y,N,N,N,Y
1001497,N,N,N,N,N
1000213,N,Y,Y,Y,Y
1003719,N,N,N,N,N
1005753,N,Y,N,N,N
1012366,Y,N,Y,N,Y
1001735,N,N,N,N,N
1006674,Y,N,N,N,N
1010683,Y,N,N,N,Y
1000869,N,N,N,N,N
1005506,N,N,N,N,N
1000755,N,N,N,N,N
1008298,N,Y,N,N,N
1000460,Y,N,N,Y,N
1018578,Y,Y,N,Y,Y
1003011,Y,Y,N,Y,Y
1007779,N,N,N,N,N
1005567,N,N,N,N,N
1010218,N,Y,N,Y,N
1002853,N,N,N,N,N
1000348,N,N,N,N,N
1018097,Y,Y,Y,Y,Y
1012404,Y,Y,Y,Y,Y
1007780,N,N,N,N,N
1005094,N,N,N,N,N
1003460,Y,N,N,N,N
1004349,Y,N,N,N,Y
1012199,Y,Y,Y,Y,Y
1018584,Y,Y,Y,Y,Y
1001523,Y,N,N,N,N
1012170,Y,Y,N,N,N
1000674,N,N,N,N,N
1002209,Y,Y,N,N,N
1016885,Y,Y,Y,Y,Y
1003414,Y,N,N,Y,Y
1001632,N,Y,N,Y,N
1002276,N,Y,N,Y,N
1006543,N,Y,N,Y,Y
1002202,N,N,N,N,N
1007823,N,N,N,N,N
1003864,N,N,N,N,N
1018474,Y,Y,Y,Y,Y
1018477,Y,Y,Y,Y,Y
1018478,Y,Y,Y,Y,Y
1018479,Y,Y,Y,Y,Y
1018480,Y,Y,Y,Y,Y
1018482,Y,Y,Y,Y,Y
1018483,Y,Y,Y,Y,Y
1003192,N,N,N,N,N
1003191,N,N,N,N,N
1004097,N,Y,Y,Y,N
1009899,Y,N,N,N,Y
1009901,Y,N,N,N,Y
1009900,Y,N,N,N,Y
1009301,Y,N,N,N,N
1007797,Y,N,N,N,Y
1001985,Y,N,N,N,N
1005530,Y,Y,Y,Y,Y
1010842,Y,Y,Y,Y,Y
1005145,N,N,Y,Y,N
1010266,Y,N,N,N,N
1007113,N,N,N,N,N
1007090,N,N,N,N,N
1005610,Y,Y,N,N,Y
1017978,Y,Y,N,N,Y
1012490,Y,Y,N,Y,Y
1006320,Y,Y,Y,Y,Y
1008447,Y,N,N,Y,N
1006121,N,N,N,N,N
1005072,N,N,N,N,N
1001614,N,N,N,N,N
1012082,Y,Y,N,Y,N
1012021,Y,Y,N,Y,N
1012579,Y,N,N,N,N
1002922,N,Y,N,Y,N
1002653,N,N,N,N,N
1012648,Y,Y,N,N,N
1016905,Y,N,N,N,Y
1008677,Y,N,N,N,N
1006909,N,N,N,N,N
1006225,N,N,N,N,N
1010743,Y,N,N,Y,Y
1001230,N,N,N,N,N
1018593,Y,N,N,N,N
1010947,Y,Y,Y,Y,Y
1010948,Y,Y,Y,Y,Y
1002428,N,Y,Y,Y,Y
1005921,N,N,N,N,N
1007509,N,N,N,N,N
1003228,N,N,N,N,N
1005681,N,N,N,N,N
1008314,Y,N,N,N,Y
1008002,N,N,N,N,N
1006908,N,N,N,N,N
1012388,Y,Y,Y,N,Y
1005503,N,N,N,N,N
1018363,Y,N,N,N,N
1003027,Y,Y,Y,Y,Y
1003763,N,Y,N,Y,N
1010239,N,N,N,N,N
1003342,Y,Y,Y,Y,Y
1002501,N,N,N,N,N
1002923,Y,Y,N,Y,Y
1012609,Y,Y,N,Y,Y
1011216,Y,Y,N,N,Y
1004395,Y,Y,N,Y,Y
1005919,N,N,N,N,N
1006783,Y,Y,Y,Y,Y
1010177,Y,Y,Y,Y,Y
1012446,Y,Y,Y,Y,Y
1002154,N,N,N,N,N
1002500,N,N,N,N,N
1001535,N,N,N,N,Y
1008141,Y,N,N,N,N
1000749,N,N,N,N,N
1003506,N,N,N,N,N
1004792,N,Y,N,Y,Y
1018215,Y,Y,N,Y,N
1005073,Y,Y,N,Y,N
1009818,Y,N,N,N,N
1001180,N,Y,Y,Y,N
1018103,Y,N,N,N,Y
1009554,Y,N,N,N,N
1005563,N,N,N,N,N
1018302,Y,N,N,N,Y
1010327,Y,N,N,N,N
1017957,Y,N,N,N,N
1001442,Y,Y,N,N,Y
1000932,N,N,N,N,N
1004357,N,N,N,N,N
1007765,N,N,N,N,N
1011596,Y,N,Y,Y,Y
1005129,Y,N,N,N,Y
1011084,Y,Y,N,Y,Y
1003402,Y,Y,N,Y,N
1018499,Y,Y,Y,N,Y
1010311,Y,N,N,N,Y
1004735,Y,N,N,N,N
1010145,Y,Y,N,Y,Y
1005260,Y,N,N,Y,Y
1010982,Y,Y,Y,Y,Y
1003273,N,N,N,N,N
1007233,Y,Y,N,N,Y
1002169,N,N,N,N,N
1009980,Y,Y,N,Y,Y
1004184,Y,Y,Y,Y,Y
1007199,N,N,N,N,N
1011853,Y,N,N,N,N
1005457,N,N,N,N,N
1009815,Y,N,N,N,N
1001483,Y,Y,N,Y,Y
1004997,N,N,N,N,N
1002470,N,Y,Y,Y,N
1004770,Y,Y,N,Y,Y
1005458,Y,Y,N,Y,N
