FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,updateTime
1012739,New Bedford Farmers Market- Brooklawn Park,http://massinmotionnewbedford.org/projects/food-access/farmers-markets/,https://www.facebook.com/massinmotionnewbedford/,,,,2016-07-27T13:35:02Z
1012738,New Bedford Farmers Market- Clasky Common Park,http://massinmotionnewbedford.org/projects/food-access/farmers-markets/,https://www.facebook.com/massinmotionnewbedford/,,,,2016-07-27T13:29:33Z
1012737,New Bedford Farmers Market/Downtown at Custom House Square,http://massinmotionnewbedford.org/projects/food-access/farmers-markets/,https://www.facebook.com/massinmotionnewbedford/,,,,2016-07-27T13:19:56Z
1002205,New Bedford/Clasky Common,,,,,,2013-06-19T07:41:10Z
1003848,New Beford/Brooklawn Park Farmers Market,,,,,,2014-03-14T17:24:07Z
1006535,New Berlin Farmers Market,,https://www.facebook.com/pages/New-Berlin-Farmers-Market/140839852645248,,,,2014-03-13T15:24:15Z
1003309,New Bern/Craven County Area Farmers Market,http://www.newbernfarmersmarket.org,,,,,2012-05-23T11:02:47Z
1005476,New Boston Farmers' Market,,,,,,2012-05-01T23:29:11Z
1007577,New Braintree,,,,,,2011-01-01T05:00:00Z
1000930,New Braunfels Farmers Market,http://www.nbfarmersmarket.com,,,,,2010-04-19T14:19:00Z
1007471,New Britain Farmers Market,,,,,,2009-01-01T05:00:00Z
1004238,New Brunswick Community Farmers Market,http://www.nbcfarmersmarket.com,,,,,2012-05-01T10:04:21Z
1000055,New Canaan Farmers Market,http://www.newcanaanfarmersmarket.net,https://www.facebook.com/NewCanaanFarmersMarket,,,,2014-03-16T22:29:48Z
1009646,New Canaan Winter Farmers Market,http://www.newcanaanfarmersmarket.net,https://www.facebook.com/NewCanaanFarmersMarket,,,,2014-03-17T12:18:54Z
1011296,New Carlisle Farmer's Market,http://buyclarkcounty.com/market/,https://www.facebook.com/NewCarlisleFarmersMarket,@BuyClarkCounty,,,2016-06-29T21:24:14Z
1004705,New Cassel Farmers' Market,http://www.unccrc.org,https://www.facebook.com/pages/New-Cassel-Farmers-Market/138769932883107,,http://m.youtube.com/#/watch?v=XMj38RapJrM&desktop_uri=%2Fwatch%3Fv%3DXMj38RapJrM,,2013-06-12T10:47:09Z
1000584,New Castle Farmers Market,,,,,,2009-01-01T05:00:00Z
1018460,New Columbia Farmers Market,http://www.villagegardens.org/farmers-market/,https://www.facebook.com/Village-Gardens-Janus-Youth-Programs-131053303584040/,,,,2017-06-28T15:27:14Z
1005787,New Concord Farmers' Market,,,,,,2010-05-19T09:59:00Z
1005758,New Durham Farmers Market,http://www.newdurhamfarmersmarket.com,New Durham Farmers Market ,,,Facebook,2016-06-27T17:09:30Z
1007274,New Eastern Market,,,,,,2009-01-01T05:00:00Z
1010860,New Freedom Farmers' Market,,New Freedom Farmers Market,,,,2016-07-13T08:30:19Z
1000701,New Garden Growers Market,http://www.newgardengrowers.com,,,,,2014-03-14T10:44:09Z
1005199,New Gloucester Community Market,http://www.newgloucestergardens.com/community-market.html,,,,,2009-01-01T05:00:00Z
1002534,New Hampton Farmers Market,,,,,,2009-01-01T05:00:00Z
1007394,New Harmony Farmers Market,,,,,,2009-01-01T05:00:00Z
1007491,NEW HARTFORD FARMERS’ MARKET,,,,,,2009-01-01T05:00:00Z
1002787,New Harvest Park Farmers Market,,https://www.facebook.com/pages/New-Harvest-Park-Farmers-Market/133230580066187,,,,2015-03-19T11:55:42Z
1005939,New Haven - CitySeed Downtown Farmers Market,http://www.cityseed.org,https://www.facebook.com/cityseed,@CitySeedNH,,instagram: @cityseedhaven ,6/30/2016 12:14:03 PM
1007826,New Haven - Upper State Street Farmers’ Market,http://www.upperstatestreet.org,,,,,2011-01-01T05:00:00Z
1016890,New Haven Farmers Market,http://www.newhavenparksandrec.com/events/,https://www.facebook.com/NewHavenFarmersMarket/,,,,2017-03-27T14:25:02Z
1008638,New Haven Farmers' Market,http://www.riverfrontsociety.com/farmersmarket.html,,,,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=225,6/27/2013 12:10:54 PM
1005991,New Highland Baptist Church Farmers Market,http://newhighlandbaptist.org/farmers-market/,https://www.facebook.com/#!/NHBCFarmersMarket,,,,7/1/2016 12:29:23 PM
1007391,NEW HOLSTEIN FARMERS MARKET,,,,,,2011-01-01T05:00:00Z
1000298,New Hope Community Farmers Market,http://www.newhopemarket.org,https://www.facebook.com/newhopefarmersmarket,,,,2014-03-31T19:56:11Z
1007631,New Horizons Farmers Market,,,,,,2011-01-01T05:00:00Z
1009562,New Lafayette Street Organic Growers' Market,,,,,,2013-01-01T05:00:00Z
1010526,New Leaf Winter Farmers Market,http://www.downtowngreenbay.com,Downtown Green Bay,@downtownGB,DowntownGB,,2017-06-21T15:44:14Z
1000495,New Lenox Farmers Market,http://www.newlenox.net,https://www.facebook.com/pages/Village-of-New-Lenox-Illinois/106689992719003,,,,2013-07-11T15:07:26Z
1000967,New London Farmers and Flea Market,,,,,,2009-01-01T05:00:00Z
1006957,New London Farmers Market,,,,,,2013-06-12T10:52:18Z
1002588,New London Field of Greens Markets,http://www.newlondonfieldofgreens.org,,,,,2013-06-11T17:52:01Z
1002589,New London Field of Greens Markets,http://www.newlondonfieldofgreens.org,,,,,2013-06-11T17:34:09Z
1008083,New London Field of Greens on Hodges Square,http://www.newlondonfieldofgreens.org,,,,,2013-06-11T17:59:13Z
1007472,New Milford Farmers Market,,,,,,2009-01-01T05:00:00Z
1012708,New Morning Farm Market - Tuesday,http://www.newmorningfarm.net,New Morning Farm,@NewMorningFarm,,Twitter - @newmorningfarm,2016-07-19T14:14:07Z
1012707,New Morning Farm Market - Wednesday,http://www.newmorningfarm.net,New Morning Farm,@NewMorningFarm,,Twitter - @newmorningfarm,2016-07-19T14:15:42Z
1012703,New Morning Farmers Market-Saturday,http://www.newmorningfarm.net,New Morning Farm,@NewMorningFarm,,Instagram - @newmorningfarm,2016-07-19T09:59:15Z
1003929,New Paltz Farmers Market,,https://www.facebook.com/CopakeFarmersMarket,,,,2013-06-30T13:02:27Z
1009497,New Prague Farmers Market ,,https://www.facebook.com/NewPragueFarmersMarket,,,,2013-01-01T05:00:00Z
1003155,New Providence Farmers Market,http://www.npbpa.com,,,,,2012-05-14T18:30:22Z
1001721,New Richmond Farmers Market,,,,,,2009-01-01T05:00:00Z
1010958,New Rochelle's Down to Earth Farmers Market,http://DowntoEarthMarkets.com,www.facebook.com/DowntoEarthMarkets,https://twitter.com/DowntoEarthMkts,,instagram.com/downtoearthmkts/,2016-06-27T16:17:22Z
1000483,New Sharon Farmers' Market,,,,,,2011-06-11T19:06:55Z
1010772,New Smyrna Beachside Farmers Market @ Norwoods,,https://www.facebook.com/pages/New-Smyrna-Beach-Farmers-Market/512029842223641,,,,2015-01-15T21:42:50Z
1007362,New Stanton Turnpike Plaza Farmers Market,,,,,,2009-01-01T05:00:00Z
1009526,New Wilmington Farmers' Market ,http://www.nwfarmersmarket.org/,https://www.facebook.com/nwfarmersmarket,,,,2013-01-01T05:00:00Z
1000083,New York Botanical Garden Greenmarket,http://www.grownyc.org,https://www.facebook.com/bronxgreenmarkets,,,,2013-07-23T15:13:21Z
1012536,Newark Farmers Market,https://www.agriculturalinstitute.org/directory/listing-details/newark-market,https://www.facebook.com/Newark-Farmers-Market-167753743427328/?fref=ts,,,,2016-07-13T13:50:12Z
1003755,Newark Farmers' Market,,https://www.facebook.com/newarkfarmersmarket,,,,2014-05-10T15:51:10Z
1000292,Newark Valley Farmers Market,,https://www.facebook.com/newarkvalleyfarmersmarket,,,,6/26/2013 12:39:44 PM
1003592,Newaygo Area Chamber of Commerce Farmers Market,http://www.rivercountrychamber.com,,,,,2014-04-29T15:03:56Z
1009540,Newberg Farmers' Market ,http://www.newbergdowntown.org/newberg-farmers-market/,https://www.facebook.com/newbergdowntownpage,,,,2013-01-01T05:00:00Z
1001596,Newberry Farmers Market,http://www.newberrymainstreet.com,https://www.facebook.com/NewberryFarmersMarket,,,,2013-06-10T16:31:14Z
1004568,Newberry Farmers Market,,www.facebook.com/#!/pages/Newberry-Farmers-Market/216024391744237,,,,2012-05-05T21:21:13Z
1000908,Newburgh Farmers Market at Downing Park,http://www.downingpark.org,,,,,2012-05-17T15:49:43Z
1005046,Newcastle Downtown Farmers Market,http://www.newcastleok.org/farmersmarket,,,,,5/10/2011 12:43:31 PM
1009192,Newell Farmers Market ,http://www.newellfarmersmarket.com/,,,,,2013-01-01T05:00:00Z
1018296,Newfane Methodist Church Farmer's Market,,,,,,2017-06-21T11:37:48Z
1009916,Newfield Farmer and Artisan Market,,https://www.facebook.com/pages/Newfield-Farmer-and-Artisan-Market/185239121520964,,,,2014-04-11T19:53:25Z
1007262,Newmarket Winter Farmers' Market,,https://www.facebook.com/NewmarketFarmersMarket,,,,2016-06-27T15:43:31Z
1009914,Newport Farmer's Market,http://www.newportfarmersmarket.org,https://www.facebook.com/pages/Newport-Farmers-Market/117682191581005,,,,2014-04-11T18:59:24Z
1007320,Newport Farmers' Market,http://www.NewportBuyLocal.com,,,,,2014-05-14T16:02:54Z
1004833,Newport News Farmers Market,http://www.nnparks.com/parks_farmersmarket2.php,,,,,2009-01-01T05:00:00Z
1010098,"Newport, VT Farmers Market",,https://www.facebook.com/NewportVermontFarmersMarket?fref=ts,,,,2014-05-04T15:24:33Z
1009991,Newton County Farmer's Market,,https://www.facebook.com/NewtonCountyFarmersMarket,,,,2014-04-21T23:12:55Z
1009990,Newton County Farmer's Market,,https://www.facebook.com/NewtonCountyFarmersMarket,,,,2014-04-21T23:06:51Z
1012049,Newton Farmers' Market Depot,,,,,,2016-06-27T20:57:45Z
1003043,Newton Farmers' Markets,http://www.newtonma.gov/gov/parks/programs/farmers/default.asp,https://www.facebook.com/pages/Newton-Farmers-Market/,,,,2016-06-27T19:27:19Z
1012647,Niagara Falls City Market,,,,,,7/15/2016 12:07:29 PM
1004917,Nickelsville Farmers Market,,,,,,2013-06-21T10:56:20Z
1003208,NILES FARMERS MARKET,,https://www.facebook.com/NilesFarmsMarket,,,TOWN OF NILES WEB,2014-03-16T10:43:13Z
1004468,Niles French Market,http://www.NilesFrenchMarket.com,,,,,2010-04-23T11:54:00Z
1000544,Ninety Six Farmers Market,,,,,,2011-01-01T05:00:00Z
1001412,Nipomo Certified Farmers' Market,http://www.nipomofarmersmarket.com,,,,,2015-03-19T20:34:14Z
1004527,Niwot Farmers Market,http://www.niwotfarmersmarket.com,,,,,2011-04-19T19:26:50Z
1007410,Nixa Farmers Market Inc,,,,,,2010-06-01T16:37:00Z
1011238,No View Farm & Bakery COOP,http://www.noviewfarm.com,https://www.facebook.com/NoViewFarmCOOP,,,,2015-06-14T05:36:09Z
1004773,Nob Hill Growers' Market,http://www.FarmersMarketsNM.org,https://www.facebook.com/nobhillgrowersmarket?fref=ts,,,,6/4/2014 12:33:04 PM
1018089,Noblesville Farmers Market,https://www.noblesvillemainstreet.org/index.php/signature-events/noblesville-indiana-farmers-market,https://www.facebook.com/noblesvilleinfarmersmarket/,,,,2017-06-20T11:10:53Z
1011232,NoCo Food Cluster Winter Farmers' Market,http://www.nocofoodcluster.com/winter-markets/,facebook.com/focowinterfarmersmarket,@nocofoodcluster,,,2015-06-11T13:04:17Z
1002952,Nodaway County Farmers' Market,,,,,,2009-01-01T05:00:00Z
1009432,Noe Valley Farmers' Market ,http://www.noevalleyfarmersmarket.com/,,,,,2013-01-01T05:00:00Z
1003840,Noelridge Farmers Market,http://www.cedar-rapids.org/resident-resources/parks-recreation/farmers-markets/pages/default.aspx,,,,,2015-03-23T17:08:40Z
1008055,Nogales Mercado,,https://www.facebook.com/pages/Nogales-Mercado-Farmers-Market/525459297490088,,,,2013-06-12T16:27:31Z
1001236,Nokomis Farmers Market,,,,,,2009-01-01T05:00:00Z
1011101,Nolensville Farmer's Market,http://www.nolensvillefarmersmarket.com,www.facebook.com/nolensvillefarmersmarket,@NolensvilleFM,,,2015-05-01T10:52:30Z
1000402,Noodles Market,,,,,,2009-01-01T05:00:00Z
1018216,Norcross Community Market,http://www.norcrosscommunitymarket.com/,https://www.facebook.com/norcrosscommunitymarket/,,,https://www.instagram.com/norcrosscommunitymarket/,2017-06-20T16:04:41Z
1004654,Norcross Whistle Stop Farmer's Market,http://www.whistlestopfarmersmarket.com,,,,,2012-03-01T11:26:23Z
1008008,Norfolk Farmers Market - Saturday,http://www.norfolkfarmersmarket.com/,https://www.facebook.com/pages/Norfolk-Farmers-Market/371903846193334,,,,2014-03-17T22:00:33Z
1006734,Norfolk Farmers Market - Tuesday and Thursday,http://www.norfolkfarmersmarket.com/,https://www.facebook.com/pages/Norfolk-Farmers-Market/371903846193334,,,,2014-03-17T22:03:46Z
1010614,NORFOLK FARMERS’ MARKET,http://www.norfolkfarmersmarket.org,https://www.facebook.com/NorfolkFarmersMarket,,,,2014-09-29T10:41:03Z
1005695,Norman Farmers Market,http://www.clevelandcountyfair.org,,,,,2009-01-01T05:00:00Z
1003547,Normandy Village Marketplace,http://www.themarketcompany.org,,,,,2012-05-01T15:44:46Z
1010140,Norpoint Farmers Market,http://federalwayfarmersmarket.com/NORPOINTfarmersMARKET.html,https://www.facebook.com/NorpointFarmersMarket,,,,2014-05-13T19:11:22Z
1005307,Norris Square Park Farmers' Market,http://www.foodtrustmarkets.org/markets.html,,,,,2013-06-28T16:01:16Z
1003243,Norristown,http://www.headhousemarket.org,,,,,2010-05-27T11:31:00Z
1007770,North Amherst Winter Farmers' Market,http://www.northamherstmarket.com,,,,,2011-01-01T05:00:00Z
1006252,North Asheville Tailgate Market,http://www.northashevilletailgatemarket.com,https://www.facebook.com/pages/North-Asheville-Tailgate-Market/365664308791,,,,2015-03-25T19:55:12Z
1004266,North Atherton Farmers Market,http://www.nathertonmarket.com,https://www.facebook.com/pages/North-Atherton-Farmers-Market/115271871855499,,,,2015-03-19T11:38:32Z
1005621,North Beach Farmers' Market,http://www.urbantable.org,,,,,2012-05-19T10:36:58Z
1006389,North Beach Friday Night Farmers's Market,http://www.ci.north-beach.md.us,,,,,2012-02-22T11:53:13Z
1004562,North Bend Farmers Market,,,,,,2009-01-01T05:00:00Z
1006138,North Bend Farmers Market,http://www.siviewpark.org/farmers-market.phtml,https://www.facebook.com/NorthBendFarmersMarket,,,,2016-07-01T16:53:02Z
1001025,North Berkeley Farmers' Market,http://www.ecologycenter.org/fm,,https://twitter.com/ecbfm,,,2016-06-27T13:51:31Z
1002911,North Bloomington Street Farmers Market,,,,,,2009-01-01T05:00:00Z
1009296,North Branch Farmers' Market ,http://www.localharvest.org/north-branch-farmers-market-M24372,,,,,2013-01-01T05:00:00Z
1011954,North Buffalo Farmers Market,http://www.northbuffalofarmersmarket.com/,https://www.facebook.com/North-Buffalo-Farmers-Market-1375842429358131/?fref=ts,https://twitter.com/NorthBuffaloMkt,,https://www.instagram.com/northbuffalofarmersmarket/,2016-06-27T13:46:29Z
1009550,North Canton Farmers' Market ,http://www.msgrille.com/NcFarmersMarket/,,,,,2013-01-01T05:00:00Z
1002499,North Center (Chicago) Farmers Market,http://www.cityofchicago.org/specialevents,,,,,2012-02-19T16:43:53Z
1006213,North Central Bronx Market,,,,,,2011-06-20T10:43:38Z
1003114,North Central Farmers Market,,,,,,2009-01-01T05:00:00Z
1018618,North Central Farmers' Market,,,,,,2017-07-07T21:00:07Z
1007159,North Central Texas Farmers Market Corporation III,,,,,,2009-01-01T05:00:00Z
1012026,North Charleston Farmers Market,http://northcharleston.org,,,,,2016-06-27T13:30:14Z
1006823,North Chili Farmers Market,,,,,,2012-02-17T14:48:22Z
1006836,North City Farmers' Market,http://www.northcityfarmersmarket.blogspot.com/,https://www.facebook.com/NorthCityMarket,,,,6/28/2016 12:38:20 PM
1001595,North Creek Farmers Market,http://www.northcreekfarmersmarket.com,,,,,2014-03-31T16:24:19Z
1009245,North East Farmers Market ,,https://www.facebook.com/pages/North-East-Farmers-Market/109010742518386,,,,2013-01-01T05:00:00Z
1004565,North End Commons Farmers Market,http://www.rockfordnorthend.com,,,,,2009-01-01T05:00:00Z
1011943,North End Farmers Market,http://www.necic-ohio.org/#23,www.facebook.com/nefm2014,,,,2016-05-09T21:08:54Z
1012471,North End Farmers Market,http://neatmiddletown.org/nefm,https://www.facebook.com/north.end.farmers.market/,,,https://www.instagram.com/northendfm/,2016-07-12T10:38:56Z
1001928,North Grand Farmers Market Association,,,,,,2009-01-01T05:00:00Z
1006468,North Greenbush Farmers Market,,,,,,6/17/2013 12:38:15 PM
1007439,NORTH GUILFORD - DUDLEY FARMERS’ MARKET,,,,,,2009-01-01T05:00:00Z
1007582,North Haven Farmers' Market,,,,,,2009-01-01T05:00:00Z
1003200,North Hollywood Valley Farmers Market,,,,,,2009-01-01T05:00:00Z
1018184,North Iowa Farmers Market,https://northiowafarmersmarket.com/,https://www.facebook.com/northiowafarmersmarket/,,,,2017-06-20T14:36:21Z
1004592,North Kansas City Farmers Market,http://www.nkcbusinesscouncil.com,,,,,5/10/2016 12:17:31 PM
1009433,North Long Beach Market,,https://www.facebook.com/GreenerGoodLB,,,,2013-01-01T05:00:00Z
1018566,North Manchester Farmers' Market,http://visitwabashcounty.com/venue/north-manchester-farmers-market/,https://www.facebook.com/groups/325141357105/,,,,2017-07-06T09:29:10Z
1018550,North Market Farmers' Market,http://northmarket.com,https://www.facebook.com/NorthMarket/,https://twitter.com/NorthMarket,,https://www.instagram.com/northmarket/,2017-07-05T17:16:30Z
1001030,North Mecklenburg Farmers Market,,,,,,2009-01-01T05:00:00Z
1009199,North Miami Farmers Market ,,https://www.facebook.com/nmfarmersmarket?ref=br_tf,,,,2013-01-01T05:00:00Z
1001059,North Myrtle Beach Farmers Market,http://www.waccamawmarkets.org,https://www.facebook.com/WaccamawMarketCooperative/,,,,2016-06-27T13:17:26Z
1005978,North Naples Green Market,http://www.Gtreenmarketflorida.com,,,,,2012-01-14T20:18:09Z
1004704,North Oakland Farmer's Market - Phat Beets Produce,http://www.phatbeetsproduce.org,,,,,2012-05-26T13:59:15Z
1012441,North Park Thursday Certified Farmers' Market,http://sandiegomarkets.com,https://www.facebook.com/NorthParkMarket,@northparkmarket,,,2016-07-11T15:38:26Z
1005629,North Plains Farmers' Market,http://www.northplainsfarmersmarket.org,https://www.facebook.com/NorthPlainsFarmersMarket?ref=br_tf,https://twitter.com/NPFMarket,,,2015-03-19T22:47:24Z
1000994,North Plainsfield Farmers Market,,,,,,2009-01-01T05:00:00Z
1018594,North Platte Farmers Market,http://npfarmersmarket.com,Npfarmersmarket,,,,2017-07-06T21:57:20Z
1012277,North Port Farmers Market,http://www.northportfarmersmarket.com,northportfarmersmarket,,,,2016-07-06T16:01:02Z
1004865,North Prairie Farmers Market - Minot,http://www.northprairiefarmersmarket.com,,,,,2015-03-22T23:03:43Z
1002287,North Prairie Farmers Market - Velva,,,,,,2011-05-16T15:16:28Z
1003910,North Prairie Farmers Market- Burke County,,,,,,2009-01-01T05:00:00Z
1000507,North Prairie/Kenmare Farmers Market,,,,,,2009-01-01T05:00:00Z
1003619,North Prarie Farmers Markets-Stanley,,,,,,2009-01-01T05:00:00Z
1018605,North Providence Farmers Market,http://northprovidenceri.gov/farmers-market/,https://www.facebook.com/NPFarmersMarket,,,,2017-07-07T10:58:02Z
1007616,North Quincy Farmers Market,,,,,,2009-01-01T05:00:00Z
1000176,North Raleigh Farmers' Market,http://www.northraleighfarmersmarket.com,,,,,2012-04-27T10:05:29Z
1002861,North Royalton Farmers Market,,,,,,2009-01-01T05:00:00Z
1018112,"North San Diego (Sikes Adobe) Certified Farmers Market, at the Sikes Adobe Historic Farmstead",http://www.NSDCFM.com,http://www.facebook.com/NSDCFM,http://twitter.com/NSDCFM,,,2017-06-20T13:12:08Z
1016768,North Scituate Farmers Market,http://www.scituatefarmersmarketri.org/,https://www.facebook.com/scituatefarmersmarketri/?ref=page_internal,https://twitter.com/scifarmersmktri,,,2017-05-01T10:37:10Z
1005980,North Scottsdale Farmers Market,http://www.northscottsdalefarmersmarket.com,,,,,6/24/2013 12:40:53 PM
1007104,North Side Citiparks Farmers Market,,,,,,2009-01-01T05:00:00Z
1009884,North Square Farmers Market,http://www.northsquarefarmersmarket.com,https://www.facebook.com/pages/North-Square-Farmers-Market/114897878526668,https://twitter.com/NSFMkt,,,2016-07-05T08:14:08Z
1018455,North St. Mary's County Farmers Market,https://www.visitstmarysmd.com/food-drink/detail/north-st.-marys-county-farmers-market,,,,,2017-06-28T13:58:11Z
